pct,numerator,denominator,abs_diff_pp,reproduces,small_n,unit,numerator_rule,pending_rule,rescinded_rule,date_basis,window
59.5,8.33,14,12.5,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 6m to 2026-09-14
59.5,8.33,14,12.5,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 6m to 2026-09-14
84.5,11.83,14,12.5,False,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending counted as accepted,none (no Rescinded status exists),Offers.Offered On,trailing 6m to 2026-09-14
84.5,11.83,14,12.5,False,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending counted as accepted,none (no Rescinded status exists),Applications.Offered On,trailing 6m to 2026-09-14
84.5,11.83,14,12.5,False,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending counted as accepted,proxy: offer on a Cancelled opening -> not accepted,Offers.Offered On,trailing 6m to 2026-08-27
84.5,11.83,14,12.5,False,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending counted as accepted,proxy: offer on a Cancelled opening -> not accepted,Applications.Offered On,trailing 6m to 2026-08-27
84.5,11.83,14,12.5,False,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending counted as accepted,proxy: offer on a Cancelled opening -> not accepted,Offers.Offered On,trailing 6m to 2026-09-14
84.5,11.83,14,12.5,False,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending counted as accepted,proxy: offer on a Cancelled opening -> not accepted,Applications.Offered On,trailing 6m to 2026-09-14
84.5,11.83,14,12.5,False,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending counted as accepted,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,trailing 6m to 2026-09-14
84.5,11.83,14,12.5,False,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending counted as accepted,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,trailing 6m to 2026-09-14
84.5,11.83,14,12.5,False,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending counted as accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 6m to 2026-09-14
84.5,11.83,14,12.5,False,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending counted as accepted,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 6m to 2026-09-14
59.38,19.0,32,12.62,False,False,candidates: outcome of latest offer (Offered On),Status = Accepted,Pending counted as not accepted,proxy: offer on a Cancelled opening -> not accepted,none (all time),all time
59.38,19.0,32,12.62,False,False,candidates: outcome of latest offer (Offered On),Status = Accepted,Pending counted as not accepted,proxy: offer on a Cancelled opening -> not accepted,Offers.Offered On,trailing 12m to 2026-08-27
59.38,19.0,32,12.62,False,False,candidates: outcome of latest offer (Offered On),Status = Accepted,Pending counted as not accepted,proxy: offer on a Cancelled opening -> not accepted,Applications.Offered On,trailing 12m to 2026-08-27
59.38,19.0,32,12.62,False,False,candidates: outcome of latest offer (Offered On),Status = Accepted,Pending counted as not accepted,proxy: offer on a Cancelled opening -> not accepted,Offers.Offered On,trailing 12m to 2026-09-14
59.38,19.0,32,12.62,False,False,candidates: outcome of latest offer (Offered On),Status = Accepted,Pending counted as not accepted,proxy: offer on a Cancelled opening -> not accepted,Applications.Offered On,trailing 12m to 2026-09-14
59.38,19.0,32,12.62,False,False,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: offer on a Cancelled opening -> not accepted,none (all time),all time
59.38,19.0,32,12.62,False,False,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: offer on a Cancelled opening -> not accepted,Offers.Offered On,trailing 12m to 2026-08-27
59.38,19.0,32,12.62,False,False,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: offer on a Cancelled opening -> not accepted,Applications.Offered On,trailing 12m to 2026-08-27
59.38,19.0,32,12.62,False,False,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: offer on a Cancelled opening -> not accepted,Offers.Offered On,trailing 12m to 2026-09-14
59.38,19.0,32,12.62,False,False,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-08-27,Pending counted as not accepted,proxy: offer on a Cancelled opening -> not accepted,Applications.Offered On,trailing 12m to 2026-09-14
59.38,19.0,32,12.62,False,False,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: offer on a Cancelled opening -> not accepted,none (all time),all time
59.38,19.0,32,12.62,False,False,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: offer on a Cancelled opening -> not accepted,Offers.Offered On,trailing 12m to 2026-08-27
59.38,19.0,32,12.62,False,False,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: offer on a Cancelled opening -> not accepted,Applications.Offered On,trailing 12m to 2026-08-27
59.38,19.0,32,12.62,False,False,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: offer on a Cancelled opening -> not accepted,Offers.Offered On,trailing 12m to 2026-09-14
59.38,19.0,32,12.62,False,False,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: offer on a Cancelled opening -> not accepted,Applications.Offered On,trailing 12m to 2026-09-14
59.38,19.0,32,12.62,False,False,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,none (all time),all time
59.38,19.0,32,12.62,False,False,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 12m to 2026-08-27
59.38,19.0,32,12.62,False,False,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 12m to 2026-08-27
59.38,19.0,32,12.62,False,False,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 12m to 2026-09-14
59.38,19.0,32,12.62,False,False,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 12m to 2026-09-14
84.62,22.0,26,12.62,False,True,candidates: accepted if any offer accepted,Status = Accepted,Pending excluded,proxy: application carries a Rejection Reason -> excluded,none (all time),all time
84.62,22.0,26,12.62,False,True,persons (name+phone): accepted if any offer accepted,Status = Accepted,Pending excluded,proxy: application carries a Rejection Reason -> excluded,none (all time),all time
84.62,22.0,26,12.62,False,True,candidates: accepted if any offer accepted,Status = Accepted,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,trailing 12m to 2026-08-27
84.62,22.0,26,12.62,False,True,persons (name+phone): accepted if any offer accepted,Status = Accepted,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,trailing 12m to 2026-08-27
84.62,22.0,26,12.62,False,True,candidates: accepted if any offer accepted,Status = Accepted,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,trailing 12m to 2026-08-27
84.62,22.0,26,12.62,False,True,persons (name+phone): accepted if any offer accepted,Status = Accepted,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,trailing 12m to 2026-08-27
84.62,22.0,26,12.62,False,True,candidates: accepted if any offer accepted,Status = Accepted,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Offers.Decision On,trailing 12m to 2026-08-27
84.62,22.0,26,12.62,False,True,persons (name+phone): accepted if any offer accepted,Status = Accepted,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Offers.Decision On,trailing 12m to 2026-08-27
84.62,22.0,26,12.62,False,True,candidates: accepted if any offer accepted,Status = Accepted,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,trailing 12m to 2026-09-14
84.62,22.0,26,12.62,False,True,persons (name+phone): accepted if any offer accepted,Status = Accepted,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,trailing 12m to 2026-09-14
84.62,22.0,26,12.62,False,True,candidates: accepted if any offer accepted,Status = Accepted,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,trailing 12m to 2026-09-14
84.62,22.0,26,12.62,False,True,persons (name+phone): accepted if any offer accepted,Status = Accepted,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,trailing 12m to 2026-09-14
84.62,22.0,26,12.62,False,True,candidates: accepted if any offer accepted,Status = Accepted,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Offers.Decision On,trailing 12m to 2026-09-14
84.62,22.0,26,12.62,False,True,persons (name+phone): accepted if any offer accepted,Status = Accepted,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Offers.Decision On,trailing 12m to 2026-09-14
84.62,22.0,26,12.62,False,True,candidates: accepted if any offer accepted,Status = Accepted,Pending counted as accepted,none (no Rescinded status exists),Offers.Offered On,2026 YTD to 2026-09-14
84.62,22.0,26,12.62,False,True,candidates: outcome of latest offer (Offered On),Status = Accepted,Pending counted as accepted,none (no Rescinded status exists),Offers.Offered On,2026 YTD to 2026-09-14
84.62,22.0,26,12.62,False,True,persons (name+phone): accepted if any offer accepted,Status = Accepted,Pending counted as accepted,none (no Rescinded status exists),Offers.Offered On,2026 YTD to 2026-09-14
84.62,22.0,26,12.62,False,True,candidates: accepted if any offer accepted,Status = Accepted,Pending counted as accepted,none (no Rescinded status exists),Applications.Offered On,2026 YTD to 2026-09-14
84.62,22.0,26,12.62,False,True,candidates: outcome of latest offer (Offered On),Status = Accepted,Pending counted as accepted,none (no Rescinded status exists),Applications.Offered On,2026 YTD to 2026-09-14
84.62,22.0,26,12.62,False,True,persons (name+phone): accepted if any offer accepted,Status = Accepted,Pending counted as accepted,none (no Rescinded status exists),Applications.Offered On,2026 YTD to 2026-09-14
84.62,11.0,13,12.62,False,True,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,none (no Rescinded status exists),Offers.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,none (no Rescinded status exists),Offers.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,none (no Rescinded status exists),Offers.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,persons (name+phone): accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,none (no Rescinded status exists),Offers.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,none (no Rescinded status exists),Applications.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,none (no Rescinded status exists),Applications.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,none (no Rescinded status exists),Applications.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,persons (name+phone): accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,none (no Rescinded status exists),Applications.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,none (no Rescinded status exists),Offers.Offered On,2026 YTD to 2026-09-14
84.62,11.0,13,12.62,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,none (no Rescinded status exists),Applications.Offered On,2026 YTD to 2026-09-14
84.62,11.0,13,12.62,False,True,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: offer on a Cancelled opening -> excluded,Offers.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: offer on a Cancelled opening -> excluded,Offers.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: offer on a Cancelled opening -> excluded,Offers.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,persons (name+phone): accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: offer on a Cancelled opening -> excluded,Offers.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: offer on a Cancelled opening -> excluded,Applications.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: offer on a Cancelled opening -> excluded,Applications.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: offer on a Cancelled opening -> excluded,Applications.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,persons (name+phone): accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: offer on a Cancelled opening -> excluded,Applications.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Offers.Offered On,2026 YTD to 2026-09-14
84.62,11.0,13,12.62,False,True,requisitions: mean of per-requisition rates,Status = Accepted,Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Applications.Offered On,2026 YTD to 2026-09-14
84.62,11.0,13,12.62,False,True,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Offers.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Offers.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Offers.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,persons (name+phone): accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Offers.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Applications.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Applications.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Applications.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,persons (name+phone): accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: offer on a Cancelled opening -> not accepted,Applications.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,persons (name+phone): accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,persons (name+phone): accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,2026 YTD to 2026-09-14
84.62,11.0,13,12.62,False,True,requisitions: mean of per-requisition rates,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,2026 YTD to 2026-09-14
84.62,11.0,13,12.62,False,True,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,persons (name+phone): accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,offer records,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,candidates: accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,candidates: outcome of latest offer (Offered On),Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,persons (name+phone): accepted if any offer accepted,Accepted and Proposed Start Date <= 2026-09-14,Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 3m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Status = Accepted,Pending counted as not accepted,none (no Rescinded status exists),Offers.Decision On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Status = Accepted,Pending counted as not accepted,none (no Rescinded status exists),Offers.Decision On,trailing 6m to 2026-09-14
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,none (no Rescinded status exists),Offers.Decision On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,none (no Rescinded status exists),Offers.Decision On,trailing 6m to 2026-09-14
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Status = Accepted,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,Offers.Decision On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Status = Accepted,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,Offers.Decision On,trailing 6m to 2026-09-14
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,Offers.Decision On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> excluded,Offers.Decision On,trailing 6m to 2026-09-14
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Status = Accepted,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Status = Accepted,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 6m to 2026-09-14
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-09-14,Pending counted as not accepted,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 6m to 2026-09-14
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,none (no Rescinded status exists),Offers.Offered On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,none (no Rescinded status exists),Applications.Offered On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,none (no Rescinded status exists),Offers.Decision On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,none (no Rescinded status exists),Offers.Decision On,trailing 6m to 2026-09-14
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,none (no Rescinded status exists),Offers.Offered On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,none (no Rescinded status exists),Applications.Offered On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,none (no Rescinded status exists),Offers.Decision On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,none (no Rescinded status exists),Offers.Decision On,trailing 6m to 2026-09-14
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> excluded,Offers.Decision On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> excluded,Offers.Decision On,trailing 6m to 2026-09-14
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> excluded,Offers.Offered On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> excluded,Applications.Offered On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> excluded,Offers.Decision On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> excluded,Offers.Decision On,trailing 6m to 2026-09-14
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Status = Accepted,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Decision On,trailing 6m to 2026-09-14
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Offers.Offered On,trailing 6m to 2026-08-27
84.62,11.0,13,12.62,False,True,requisitions: share with >=1 accepted offer,Accepted and Proposed Start Date <= 2026-09-14,Pending with a Decision On counted as not accepted; other Pending excluded,proxy: application carries a Rejection Reason -> not accepted,Applications.Offered On,trailing 6m to 2026-08-27
