pct,numerator,denominator,abs_diff_pp,reproduces,small_n,event,window,date_basis,unit,attribution,channel
60.0,3,5,33.1,False,True,offer accepted: Offers.Status = Accepted,calendar 2025,Offers.Proposed Start Date,distinct candidate record,Candidates.Source as recorded,raw Source = Job Board
60.0,3,5,33.1,False,True,offer accepted: Offers.Status = Accepted,calendar 2025,Offers.Proposed Start Date,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn
60.0,3,5,33.1,False,True,offer accepted: Offers.Status = Accepted,calendar 2025,Offers.Proposed Start Date,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
60.0,3,5,33.1,False,True,offer accepted: Offers.Status = Accepted,calendar 2025,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,raw Source = Job Board
60.0,3,5,33.1,False,True,offer accepted: Offers.Status = Accepted,calendar 2025,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
60.0,3,5,33.1,False,True,offer accepted: Offers.Status = Accepted,calendar 2025,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
60.0,3,5,33.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,calendar 2025,Offers.Proposed Start Date,application rows,Candidates.Source as recorded,raw Source = Job Board
60.0,3,5,33.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,calendar 2025,Offers.Proposed Start Date,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn
60.0,3,5,33.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,calendar 2025,Offers.Proposed Start Date,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
60.0,3,5,33.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,calendar 2025,Offers.Proposed Start Date,distinct candidate+opening,Candidates.Source as recorded,raw Source = Job Board
60.0,3,5,33.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,calendar 2025,Offers.Proposed Start Date,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn
60.0,3,5,33.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,calendar 2025,Offers.Proposed Start Date,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
60.0,3,5,33.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,calendar 2025,Offers.Proposed Start Date,distinct candidate record,Candidates.Source as recorded,raw Source = Job Board
60.0,3,5,33.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,calendar 2025,Offers.Proposed Start Date,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn
60.0,3,5,33.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,calendar 2025,Offers.Proposed Start Date,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
60.0,3,5,33.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,calendar 2025,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,raw Source = Job Board
60.0,3,5,33.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,calendar 2025,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
60.0,3,5,33.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,calendar 2025,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
60.0,3,5,33.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,calendar 2025,Offers.Proposed Start Date,application rows,Candidates.Source as recorded,raw Source = Job Board
60.0,3,5,33.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,calendar 2025,Offers.Proposed Start Date,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn
60.0,3,5,33.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,calendar 2025,Offers.Proposed Start Date,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
60.0,3,5,33.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,calendar 2025,Offers.Proposed Start Date,distinct candidate+opening,Candidates.Source as recorded,raw Source = Job Board
60.0,3,5,33.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,calendar 2025,Offers.Proposed Start Date,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn
60.0,3,5,33.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,calendar 2025,Offers.Proposed Start Date,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
60.0,3,5,33.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,calendar 2025,Offers.Proposed Start Date,distinct candidate record,Candidates.Source as recorded,raw Source = Job Board
60.0,3,5,33.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,calendar 2025,Offers.Proposed Start Date,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn
60.0,3,5,33.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,calendar 2025,Offers.Proposed Start Date,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
60.0,3,5,33.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,calendar 2025,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,raw Source = Job Board
60.0,3,5,33.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,calendar 2025,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
60.0,3,5,33.1,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,calendar 2025,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
60.35,172,285,33.45,False,False,application: every Applications row,trailing 12m to 2026-09-14,Applications.Applied On,distinct candidate record,Applications.Referred By overrides Source,raw Source = Job Board
60.47,52,86,33.57,False,False,candidate: every Candidates record,trailing 6m to 2026-09-14,Candidates.Created On,distinct person (name+phone),Candidates.Source as recorded,raw Source = Job Board
60.56,43,71,33.66,False,False,application: every Applications row,calendar 2025,Applications.Applied On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
60.71,17,28,33.81,False,True,offer extended: any Offer record,2026 YTD to 2026-09-14,Offers.Offered On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
60.84,101,166,33.94,False,False,candidate: every Candidates record,calendar 2025,Candidates.Created On,distinct person (name+phone),Applications.Referred By overrides Source,raw Source = Job Board
60.87,14,23,33.97,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-08-27,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
60.87,14,23,33.97,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-09-14,Applications.Applied On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
60.87,14,23,33.97,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
60.87,14,23,33.97,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-08-27,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
60.87,14,23,33.97,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
60.87,14,23,33.97,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,all time,none (all time),distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
60.87,14,23,33.97,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,trailing 12m to 2026-08-27,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
60.87,14,23,33.97,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,trailing 12m to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
60.87,14,23,33.97,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,all time,none (all time),distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
60.87,14,23,33.97,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,trailing 12m to 2026-08-27,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
60.87,14,23,33.97,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,trailing 12m to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
60.87,14,23,33.97,False,True,offer extended: any Offer record,trailing 6m to 2026-08-27,Offers.Offered On,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
60.87,14,23,33.97,False,True,offer extended: any Offer record,trailing 6m to 2026-08-27,Offers.Offered On,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
60.87,14,23,33.97,False,True,offer extended: any Offer record,trailing 6m to 2026-09-14,Offers.Offered On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
60.87,14,23,33.97,False,True,offer extended: any Offer record,trailing 6m to 2026-09-14,Offers.Offered On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
60.87,14,23,33.97,False,True,offer extended: any Offer record,trailing 6m to 2026-09-14,Offers.Offered On,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
60.87,14,23,33.97,False,True,offer extended: any Offer record,trailing 6m to 2026-09-14,Offers.Offered On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
61.11,44,72,34.21,False,False,application: every Applications row,calendar 2025,Applications.Applied On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
61.11,11,18,34.21,False,True,hired: Applications.Stage = Hired,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
61.11,11,18,34.21,False,True,hired: Applications.Stage = Hired,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
61.11,11,18,34.21,False,True,offer accepted: Offers.Status = Accepted,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
61.11,11,18,34.21,False,True,offer accepted: Offers.Status = Accepted,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
61.11,11,18,34.21,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
61.11,11,18,34.21,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
61.11,11,18,34.21,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
61.11,11,18,34.21,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
61.29,19,31,34.39,False,False,offer extended: any Offer record,all time,none (all time),distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
61.29,19,31,34.39,False,False,offer extended: any Offer record,trailing 12m to 2026-08-27,Offers.Offered On,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
61.29,19,31,34.39,False,False,offer extended: any Offer record,trailing 12m to 2026-09-14,Offers.Offered On,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
61.43,43,70,34.53,False,False,application: every Applications row,calendar 2025,Applications.Applied On,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
61.54,104,169,34.64,False,False,candidate: every Candidates record,calendar 2025,Candidates.Created On,distinct candidate record,Applications.Referred By overrides Source,raw Source = Job Board
61.54,16,26,34.64,False,True,offer extended: any Offer record,2026 YTD to 2026-09-14,Offers.Offered On,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
61.54,16,26,34.64,False,True,offer extended: any Offer record,2026 YTD to 2026-09-14,Offers.Offered On,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
61.76,42,68,34.86,False,False,application: every Applications row,calendar 2025,Applications.Applied On,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
61.9,26,42,35.0,False,False,candidate: every Candidates record,trailing 3m to 2026-09-14,Candidates.Created On,distinct candidate record,Candidates.Source as recorded,raw Source = Job Board
61.9,26,42,35.0,False,False,candidate: every Candidates record,trailing 3m to 2026-09-14,Candidates.Created On,distinct person (name+phone),Candidates.Source as recorded,raw Source = Job Board
62.22,56,90,35.32,False,False,candidate: every Candidates record,trailing 6m to 2026-08-27,Candidates.Created On,distinct candidate record,Candidates.Source as recorded,raw Source = Job Board
62.5,155,248,35.6,False,False,application: every Applications row,2026 YTD to 2026-09-14,Applications.Applied On,distinct person (name+phone),Applications.Referred By overrides Source,raw Source = Job Board
62.5,15,24,35.6,False,True,hired: Applications.Stage = Hired,all time,none (all time),distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-08-27,Applications.Closed On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-08-27,Applications.Applied On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-08-27,Offers.Decision On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-08-27,Offers.Proposed Start Date,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-08-27,Offers.Proposed Start Date,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-09-14,Applications.Closed On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-09-14,Offers.Decision On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,hired: Applications.Stage = Hired,trailing 12m to 2026-09-14,Offers.Proposed Start Date,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,offer accepted: Offers.Status = Accepted,all time,none (all time),distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-08-27,Offers.Decision On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-08-27,Offers.Offered On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-08-27,Offers.Proposed Start Date,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-08-27,Offers.Proposed Start Date,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-09-14,Offers.Decision On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-09-14,Offers.Offered On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,offer accepted: Offers.Status = Accepted,trailing 12m to 2026-09-14,Offers.Proposed Start Date,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,all time,none (all time),application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,all time,none (all time),distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,trailing 12m to 2026-08-27,Offers.Proposed Start Date,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,trailing 12m to 2026-08-27,Offers.Proposed Start Date,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,trailing 12m to 2026-09-14,Offers.Proposed Start Date,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,trailing 12m to 2026-09-14,Offers.Proposed Start Date,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,all time,none (all time),distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,trailing 12m to 2026-08-27,Offers.Proposed Start Date,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,trailing 12m to 2026-08-27,Offers.Proposed Start Date,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,trailing 12m to 2026-09-14,Offers.Proposed Start Date,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,offer extended: any Offer record,trailing 6m to 2026-08-27,Offers.Offered On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,15,24,35.6,False,True,offer extended: any Offer record,trailing 6m to 2026-08-27,Offers.Offered On,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,10,16,35.6,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-08-27,Offers.Proposed Start Date,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,10,16,35.6,False,True,hired: Applications.Stage = Hired,trailing 6m to 2026-08-27,Offers.Proposed Start Date,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,10,16,35.6,False,True,offer accepted: Offers.Status = Accepted,trailing 6m to 2026-08-27,Offers.Proposed Start Date,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,10,16,35.6,False,True,offer accepted: Offers.Status = Accepted,trailing 6m to 2026-08-27,Offers.Proposed Start Date,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,10,16,35.6,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,trailing 6m to 2026-08-27,Offers.Proposed Start Date,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,10,16,35.6,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,trailing 6m to 2026-08-27,Offers.Proposed Start Date,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,10,16,35.6,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,trailing 6m to 2026-08-27,Offers.Proposed Start Date,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,10,16,35.6,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,trailing 6m to 2026-08-27,Offers.Proposed Start Date,distinct person (name+phone),Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
62.5,5,8,35.6,False,True,hired: Applications.Stage = Hired,calendar 2025,Applications.Applied On,application rows,Candidates.Source as recorded,raw Source = Job Board
62.5,5,8,35.6,False,True,hired: Applications.Stage = Hired,calendar 2025,Applications.Applied On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn
62.5,5,8,35.6,False,True,hired: Applications.Stage = Hired,calendar 2025,Applications.Applied On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
62.5,5,8,35.6,False,True,hired: Applications.Stage = Hired,calendar 2025,Applications.Applied On,distinct candidate+opening,Candidates.Source as recorded,raw Source = Job Board
62.5,5,8,35.6,False,True,hired: Applications.Stage = Hired,calendar 2025,Applications.Applied On,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn
62.5,5,8,35.6,False,True,hired: Applications.Stage = Hired,calendar 2025,Applications.Applied On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
62.5,5,8,35.6,False,True,hired: Applications.Stage = Hired,calendar 2025,Applications.Applied On,distinct candidate record,Candidates.Source as recorded,raw Source = Job Board
62.5,5,8,35.6,False,True,hired: Applications.Stage = Hired,calendar 2025,Applications.Applied On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn
62.5,5,8,35.6,False,True,hired: Applications.Stage = Hired,calendar 2025,Applications.Applied On,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
62.5,5,8,35.6,False,True,hired: Applications.Stage = Hired,calendar 2025,Applications.Applied On,distinct person (name+phone),Applications.Referred By overrides Source,raw Source = Job Board
62.5,5,8,35.6,False,True,hired: Applications.Stage = Hired,calendar 2025,Applications.Applied On,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
62.5,5,8,35.6,False,True,offer extended: any Offer record,calendar 2025,Offers.Offered On,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn
62.5,5,8,35.6,False,True,offer extended: any Offer record,calendar 2025,Offers.Offered On,application rows,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
62.5,5,8,35.6,False,True,offer extended: any Offer record,calendar 2025,Offers.Offered On,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn
62.5,5,8,35.6,False,True,offer extended: any Offer record,calendar 2025,Offers.Offered On,distinct candidate+opening,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
62.5,5,8,35.6,False,True,offer extended: any Offer record,calendar 2025,Offers.Offered On,distinct candidate record,Candidates.Source as recorded,bucket: Job Board + LinkedIn
62.5,5,8,35.6,False,True,offer extended: any Offer record,calendar 2025,Offers.Offered On,distinct candidate record,Applications.Referred By overrides Source,bucket: Job Board + LinkedIn + Career Site
62.5,5,8,35.6,False,True,offer extended: any Offer record,calendar 2025,Offers.Offered On,distinct person (name+phone),Candidates.Source as recorded,raw Source = Job Board
62.5,5,8,35.6,False,True,offer extended: any Offer record,calendar 2025,Offers.Offered On,distinct person (name+phone),Applications.Referred By overrides Source,bucket: Job Board + LinkedIn
62.54,217,347,35.64,False,False,application: every Applications row,all time,none (all time),distinct candidate+opening,Applications.Referred By overrides Source,raw Source = Job Board
62.54,207,331,35.64,False,False,application: every Applications row,trailing 12m to 2026-08-27,Applications.Applied On,distinct candidate+opening,Applications.Referred By overrides Source,raw Source = Job Board
62.57,219,350,35.67,False,False,application: every Applications row,all time,none (all time),application rows,Applications.Referred By overrides Source,raw Source = Job Board
62.57,209,334,35.67,False,False,application: every Applications row,trailing 12m to 2026-08-27,Applications.Applied On,application rows,Applications.Referred By overrides Source,raw Source = Job Board
62.6,82,131,35.7,False,False,candidate: every Candidates record,2026 YTD to 2026-09-14,Candidates.Created On,distinct candidate record,Candidates.Source as recorded,raw Source = Job Board
62.8,206,328,35.9,False,False,application: every Applications row,trailing 12m to 2026-09-14,Applications.Applied On,application rows,Applications.Referred By overrides Source,raw Source = Job Board
62.85,159,253,35.95,False,False,application: every Applications row,2026 YTD to 2026-09-14,Applications.Applied On,distinct candidate record,Applications.Referred By overrides Source,raw Source = Job Board
62.88,205,326,35.98,False,False,application: every Applications row,trailing 12m to 2026-09-14,Applications.Applied On,distinct candidate+opening,Applications.Referred By overrides Source,raw Source = Job Board
62.92,56,89,36.02,False,False,candidate: every Candidates record,trailing 6m to 2026-08-27,Candidates.Created On,distinct person (name+phone),Candidates.Source as recorded,raw Source = Job Board
62.96,17,27,36.06,False,True,offer extended: any Offer record,2026 YTD to 2026-09-14,Offers.Offered On,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
63.08,82,130,36.18,False,False,candidate: every Candidates record,2026 YTD to 2026-09-14,Candidates.Created On,distinct person (name+phone),Candidates.Source as recorded,raw Source = Job Board
63.16,12,19,36.26,False,True,hired: Applications.Stage = Hired,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
63.16,12,19,36.26,False,True,offer accepted: Offers.Status = Accepted,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
63.16,12,19,36.26,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,2026 YTD to 2026-09-14,Offers.Proposed Start Date,application rows,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
63.16,12,19,36.26,False,True,hire started: Accepted and Proposed Start Date <= 2026-08-27,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
63.16,12,19,36.26,False,True,hire started: Accepted and Proposed Start Date <= 2026-09-14,2026 YTD to 2026-09-14,Offers.Proposed Start Date,distinct candidate+opening,Candidates.Source as recorded,bucket: Job Board + LinkedIn + Career Site
63.27,186,294,36.37,False,False,application: every Applications row,all time,none (all time),distinct person (name+phone),Candidates.Source as recorded,raw Source = Job Board
63.27,186,294,36.37,False,False,candidate: every Candidates record,all time,none (all time),distinct person (name+phone),Candidates.Source as recorded,raw Source = Job Board
